,id,runday,country,date,new_deaths_smoothed_per_million,stringency_index,median_age,gdp_per_capita,tour_inc_gdp,civilliberties,trustp,icu_bed,lr,plurality,oppfrac,govfrac,checks
4796,6,131,Germany,10-5-2020,1.199,64.35,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4797,6,496,Germany,10-5-2021,2.58,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4798,6,162,Germany,10-6-2020,0.256,59.72,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4799,6,527,Germany,10-6-2021,1.129,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4800,6,192,Germany,10-7-2020,0.09,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4801,6,557,Germany,10-7-2021,0.339,,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4802,6,223,Germany,10-8-2020,0.084,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4803,6,254,Germany,10-9-2020,0.039,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4804,6,284,Germany,10-10-2020,0.152,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4805,6,315,Germany,10-11-2020,1.814,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4806,6,345,Germany,10-12-2020,5.059,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4807,6,377,Germany,11-1-2021,10.317,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4808,6,42,Germany,11-2-2020,0,5.56,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4809,6,408,Germany,11-2-2021,6.121,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4810,6,71,Germany,11-3-2020,0.005,32.87,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4811,6,436,Germany,11-3-2021,2.67,77.78,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4812,6,102,Germany,11-4-2020,2.203,76.85,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4813,6,467,Germany,11-4-2021,2.455,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4814,6,132,Germany,11-5-2020,1.139,64.35,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4815,6,497,Germany,11-5-2021,2.549,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4816,6,163,Germany,11-6-2020,0.234,59.72,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4817,6,528,Germany,11-6-2021,1.141,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4818,6,193,Germany,11-7-2020,0.085,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4819,6,224,Germany,11-8-2020,0.077,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4820,6,255,Germany,11-9-2020,0.036,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4821,6,285,Germany,11-10-2020,0.159,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4822,6,316,Germany,11-11-2020,1.782,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4823,6,346,Germany,11-12-2020,5.098,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4824,6,378,Germany,12-1-2021,10.455,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4825,6,43,Germany,12-2-2020,0,11.11,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4826,6,409,Germany,12-2-2021,5.877,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4827,6,72,Germany,12-3-2020,0.005,32.87,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4828,6,437,Germany,12-3-2021,2.551,77.78,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4829,6,103,Germany,12-4-2020,2.452,76.85,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4830,6,468,Germany,12-4-2021,2.83,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4831,6,133,Germany,12-5-2020,1.27,64.35,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4832,6,498,Germany,12-5-2021,2.234,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4833,6,164,Germany,12-6-2020,0.213,59.72,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4834,6,529,Germany,12-6-2021,1.045,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4835,6,194,Germany,12-7-2020,0.082,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4836,6,225,Germany,12-8-2020,0.058,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4837,6,256,Germany,12-9-2020,0.039,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4838,6,286,Germany,12-10-2020,0.147,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4839,6,317,Germany,12-11-2020,1.886,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4840,6,347,Germany,12-12-2020,5.219,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4841,6,379,Germany,13-1-2021,10.675,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4842,6,44,Germany,13-2-2020,0,11.11,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4843,6,410,Germany,13-2-2021,5.864,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4844,6,73,Germany,13-3-2020,0.012,32.87,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4845,6,438,Germany,13-3-2021,2.418,77.78,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4846,6,104,Germany,13-4-2020,2.36,76.85,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4847,6,469,Germany,13-4-2021,3.226,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4848,6,134,Germany,13-5-2020,0.999,64.35,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4849,6,499,Germany,13-5-2021,2.435,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4850,6,165,Germany,13-6-2020,0.205,59.72,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4851,6,530,Germany,13-6-2021,1.023,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4852,6,195,Germany,13-7-2020,0.089,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4853,6,226,Germany,13-8-2020,0.061,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4854,6,257,Germany,13-9-2020,0.041,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4855,6,287,Germany,13-10-2020,0.198,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4856,6,318,Germany,13-11-2020,1.985,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4857,6,348,Germany,13-12-2020,5.315,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4858,6,380,Germany,14-1-2021,10.606,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4859,6,45,Germany,14-2-2020,0,11.11,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4860,6,411,Germany,14-2-2021,5.796,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4861,6,74,Germany,14-3-2020,0.015,32.87,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4862,6,439,Germany,14-3-2021,2.522,77.78,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4863,6,105,Germany,14-4-2020,2.179,76.85,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4864,6,470,Germany,14-4-2021,2.851,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4865,6,135,Germany,14-5-2020,0.839,64.35,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4866,6,500,Germany,14-5-2021,2.338,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4867,6,166,Germany,14-6-2020,0.198,59.72,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4868,6,531,Germany,14-6-2021,0.945,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4869,6,196,Germany,14-7-2020,0.078,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4870,6,227,Germany,14-8-2020,0.06,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4871,6,258,Germany,14-9-2020,0.043,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4872,6,288,Germany,14-10-2020,0.228,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4873,6,319,Germany,14-11-2020,2.055,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4874,6,349,Germany,14-12-2020,5.456,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4875,6,381,Germany,15-1-2021,9.69,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4876,6,46,Germany,15-2-2020,0,11.11,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4877,6,412,Germany,15-2-2021,5.281,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4878,6,75,Germany,15-3-2020,0.019,32.87,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4879,6,440,Germany,15-3-2021,2.498,77.78,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4880,6,106,Germany,15-4-2020,2.481,76.85,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4881,6,471,Germany,15-4-2021,2.767,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4882,6,136,Germany,15-5-2020,0.66,64.35,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4883,6,501,Germany,15-5-2021,2.235,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4884,6,167,Germany,15-6-2020,0.191,59.72,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4885,6,532,Germany,15-6-2021,0.992,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4886,6,197,Germany,15-7-2020,0.058,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4887,6,228,Germany,15-8-2020,0.058,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4888,6,259,Germany,15-9-2020,0.053,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4889,6,289,Germany,15-10-2020,0.247,58.8,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4890,6,320,Germany,15-11-2020,2.048,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4891,6,350,Germany,15-12-2020,6.039,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4892,6,382,Germany,16-1-2021,10.004,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4893,6,47,Germany,16-2-2020,0,11.11,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4894,6,413,Germany,16-2-2021,4.813,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4895,6,76,Germany,16-3-2020,0.026,42.13,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4896,6,441,Germany,16-3-2021,2.418,77.78,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4897,6,107,Germany,16-4-2020,2.464,76.85,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4898,6,472,Germany,16-4-2021,2.726,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4899,6,137,Germany,16-5-2020,0.663,61.57,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4900,6,502,Germany,16-5-2021,2.254,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4901,6,168,Germany,16-6-2020,0.143,59.72,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4902,6,533,Germany,16-6-2021,1.011,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4903,6,198,Germany,16-7-2020,0.051,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4904,6,229,Germany,16-8-2020,0.056,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4905,6,260,Germany,16-9-2020,0.053,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4906,6,290,Germany,16-10-2020,0.297,58.8,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4907,6,321,Germany,16-11-2020,2.43,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4908,6,351,Germany,16-12-2020,6.501,82.41,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4909,6,383,Germany,17-1-2021,10.171,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4910,6,48,Germany,17-2-2020,0,11.11,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4911,6,414,Germany,17-2-2021,5.218,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4912,6,77,Germany,17-3-2020,0.038,42.13,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4913,6,442,Germany,17-3-2021,2.021,77.78,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4914,6,108,Germany,17-4-2020,2.703,76.85,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4915,6,473,Germany,17-4-2021,2.675,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4916,6,138,Germany,17-5-2020,0.67,61.57,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4917,6,503,Germany,17-5-2021,2.162,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4918,6,169,Germany,17-6-2020,0.169,59.72,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4919,6,534,Germany,17-6-2021,0.996,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4920,6,199,Germany,17-7-2020,0.043,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4921,6,230,Germany,17-8-2020,0.056,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4922,6,261,Germany,17-9-2020,0.053,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4923,6,291,Germany,17-10-2020,0.281,58.8,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4924,6,322,Germany,17-11-2020,2.314,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4925,6,352,Germany,17-12-2020,6.757,82.41,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4926,6,18,Germany,18-1-2020,,0,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4927,6,384,Germany,18-1-2021,9.316,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4928,6,49,Germany,18-2-2020,0,11.11,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4929,6,415,Germany,18-2-2021,5.151,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4930,6,78,Germany,18-3-2020,0.043,52.31,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4931,6,443,Germany,18-3-2021,2.186,77.78,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4932,6,109,Germany,18-4-2020,2.938,76.85,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4933,6,474,Germany,18-4-2021,2.646,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4934,6,139,Germany,18-5-2020,0.583,61.57,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4935,6,504,Germany,18-5-2021,2.193,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4936,6,170,Germany,18-6-2020,0.176,63.43,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4937,6,535,Germany,18-6-2021,0.943,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4938,6,200,Germany,18-7-2020,0.036,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4939,6,231,Germany,18-8-2020,0.056,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4940,6,262,Germany,18-9-2020,0.065,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4941,6,292,Germany,18-10-2020,0.293,58.8,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4942,6,323,Germany,18-11-2020,2.38,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4943,6,353,Germany,18-12-2020,7.139,82.41,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4944,6,385,Germany,19-1-2021,10.415,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4945,6,50,Germany,19-2-2020,0,11.11,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4946,6,416,Germany,19-2-2021,5.064,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4947,6,79,Germany,19-3-2020,0.07,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4948,6,444,Germany,19-3-2021,2.148,77.78,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4949,6,110,Germany,19-4-2020,2.667,76.85,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4950,6,475,Germany,19-4-2021,2.655,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4951,6,140,Germany,19-5-2020,0.585,59.72,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4952,6,505,Germany,19-5-2021,2.484,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4953,6,171,Germany,19-6-2020,0.177,63.43,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4954,6,536,Germany,19-6-2021,0.936,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4955,6,201,Germany,19-7-2020,0.036,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4956,6,232,Germany,19-8-2020,0.061,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4957,6,263,Germany,19-9-2020,0.061,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4958,6,293,Germany,19-10-2020,0.344,58.8,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4959,6,324,Germany,19-11-2020,2.466,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4960,6,354,Germany,19-12-2020,7.282,82.41,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4961,6,386,Germany,20-1-2021,10.084,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4962,6,51,Germany,20-2-2020,0,11.11,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4963,6,417,Germany,20-2-2021,4.933,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4964,6,80,Germany,20-3-2020,0.102,57.87,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4965,6,445,Germany,20-3-2021,2.28,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4966,6,111,Germany,20-4-2020,2.844,76.85,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4967,6,476,Germany,20-4-2021,2.631,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4968,6,141,Germany,20-5-2020,0.483,59.72,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4969,6,506,Germany,20-5-2021,2.186,75,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4970,6,172,Germany,20-6-2020,0.174,63.43,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4971,6,537,Germany,20-6-2021,0.939,67.59,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4972,6,202,Germany,20-7-2020,0.034,55.09,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4973,6,233,Germany,20-8-2020,0.078,56.94,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4974,6,264,Germany,20-9-2020,0.061,49.54,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4975,6,294,Germany,20-10-2020,0.341,58.8,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4976,6,325,Germany,20-11-2020,2.581,62.04,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4977,6,355,Germany,20-12-2020,7.322,82.41,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4978,6,387,Germany,21-1-2021,9.666,83.33,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
4979,6,52,Germany,21-2-2020,0,11.11,46.6,45229.246,0.9,55,0.025057651,3.4063456,-0.022514138,1,0.6668353,0.4740243,5
